# stat_desc_map.tsv - generated by poe_tools.py (build-stat-desc)
# generated: 2026-09-15T15:29:39Z
# Format: stat_id TAB template TAB arg_index TAB group_ids
# template placeholders: {0} {1} = stat values; wiki links stripped
# arg_index: which {N} this stat fills (0=first, 1=second, ...)
# group_ids: comma-separated group (multi-stat entries share a template)
%_attack_damage_per_glory_consumed_for_6_seconds_up_to_100	Consuming Glory grants you {0}% increased Attack damage per Glory consumed for 6 seconds, up to 60%	0	%_attack_damage_per_glory_consumed_for_6_seconds_up_to_100
%_chance_for_crossbow_reload_to_be_instant	{0}% chance when you Reload a Crossbow to be immediate	0	%_chance_for_crossbow_reload_to_be_instant
%_chance_to_apply_hounded_by_wisps_on_hit	Chance to inflict 1 Faerie Fire on Hit@{0}	0	%_chance_to_apply_hounded_by_wisps_on_hit
%_chance_to_blind_on_critical_strike	{0}% chance to Blind Enemies on Critical Hit	0	%_chance_to_blind_on_critical_strike
%_chance_to_blind_on_critical_strike_while_you_have_cats_stealth	Critical Hits have {0}% chance to Blind Enemies while you have Cat's Stealth	0	%_chance_to_blind_on_critical_strike_while_you_have_cats_stealth
%_chance_to_cause_bleeding_enemies_to_flee_on_hit	{0}% Chance to cause Bleeding Enemies to Flee on hit	0	%_chance_to_cause_bleeding_enemies_to_flee_on_hit
%_chance_to_create_smoke_cloud_on_mine_or_trap_creation	{0}% chance to create a Smoke Cloud when you lay a Mine or throw a Trap	0	%_chance_to_create_smoke_cloud_on_mine_or_trap_creation
%_chance_to_deal_150%_area_damage_+%_final	Hits have {0}% chance to deal 50% more Area Damage	0	%_chance_to_deal_150%_area_damage_+%_final
%_chance_to_duplicate_dropped_currency	Basic Currency Items dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_currency
%_chance_to_duplicate_dropped_divination_cards	Divination Cards dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_divination_cards
%_chance_to_duplicate_dropped_gems	Gems dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_gems
%_chance_to_duplicate_dropped_maps	Maps dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_maps
%_chance_to_duplicate_dropped_scarabs	Scarabs dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_scarabs
%_chance_to_duplicate_dropped_sentinels	{}% chance for found Sentinels to be Duplicated	0	%_chance_to_duplicate_dropped_sentinels
%_chance_to_duplicate_dropped_uniques	Unique Items dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_uniques
%_chance_to_gain_endurance_charge_each_second_while_channelling	{0}% chance to gain an Endurance Charge each second while Channelling	0	%_chance_to_gain_endurance_charge_each_second_while_channelling
%_chance_to_gain_endurance_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain an Endurance Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_endurance_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_frenzy_charge_on_mine_detonated_targeting_an_enemy	{0}% chance to gain a Frenzy Charge when a Mine from Supported\nSkills is Detonated targeting an Enemy	0	%_chance_to_gain_frenzy_charge_on_mine_detonated_targeting_an_enemy
%_chance_to_gain_frenzy_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain a Frenzy Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_frenzy_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_power_charge_on_hit_against_enemies_on_full_life	{0}% chance to gain a Power Charge on Hit against Enemies that are on Full Life	0	%_chance_to_gain_power_charge_on_hit_against_enemies_on_full_life
%_chance_to_gain_power_charge_on_mine_detonated_targeting_an_enemy	{0}% chance to gain a Power Charge when your Mine is Detonated targeting an Enemy	0	%_chance_to_gain_power_charge_on_mine_detonated_targeting_an_enemy
%_chance_to_gain_power_charge_on_placing_a_totem	{0}% chance to gain a Power Charge when you Summon a Totem	0	%_chance_to_gain_power_charge_on_placing_a_totem
%_chance_to_gain_power_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain a Power Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_power_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_random_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain an Endurance, Frenzy or Power Charge when any\nof your Traps are Triggered by an Enemy	0	%_chance_to_gain_random_charge_on_trap_triggered_by_an_enemy
%_maximum_life_as_focus	Enemies have Maximum Concentration equal to {0}% of their Maximum Life	0	%_maximum_life_as_focus
%_maximum_life_inflicted_as_aoe_fire_damage_when_hit	Deal {0}% of your maximum Life as Fire Damage to nearby Enemies when Hit	0	base_%_maximum_life_inflicted_as_aoe_fire_damage_when_hit
%_number_of_raging_spirits_allowed	{0}% increased Maximum number of Summoned Raging Spirits	0	%_number_of_raging_spirits_allowed
%_of_life_regeneration_applies_to_totems	{}% of your Life Regeneration applies to your Totems aswell	0	%_of_life_regeneration_applies_to_totems
%_of_physical_hit_damage_you_deal_causes_additional_blood_loss	{0}% of Physical damage dealt by your Hits causes Blood Loss	0	%_of_physical_hit_damage_you_deal_causes_additional_blood_loss
%_physical_damage_bypasses_energy_shield	Physical Damage taken bypasses Energy Shield	0	%_physical_damage_bypasses_energy_shield
quality_display_lifetap_is_gem	Lifetap lasts {0:+d} seconds	1	support_base_lifetap_buff_duration,quality_display_lifetap_is_gem
quality_display_lightning_arrow_is_gem	Beams fired@{0}	1	lightning_arrow_maximum_number_of_extra_targets,quality_display_lightning_arrow_is_gem
quality_display_lingering_illusion_is_gem	Additional Power Charge chance@{0}%	1	chance_to_gain_1_more_charge_%,quality_display_lingering_illusion_is_gem
quality_display_mana_tempest_is_gem	Empowered Spell damage Gained as Lightning@{0}%	1	non_skill_base_all_damage_%_to_gain_as_lightning_with_spells_from_buff,quality_display_mana_tempest_is_gem
quality_display_melee_splash_is_gem	Supported Skills deal {0}% more Damage to surrounding targets	1	support_melee_splash_damage_+%_final_for_splash,quality_display_melee_splash_is_gem
quality_display_permafrost_shard_damage_+%_final_after_1_second_is_gem	Maximum more damage after {2} seconds of being armed@{0}%	1	permafrost_shard_damage_+%_final_after_1_second,quality_display_permafrost_shard_damage_+%_final_after_1_second_is_gem,permafrost_shard_bonus_damage_delay_ms
quality_display_rapid_shot_maximum_num_of_stacks_is_gem	{0:+d} to Maximum Heat	1	maximum_number_of_crossbow_heat_stacks,quality_display_rapid_shot_maximum_num_of_stacks_is_gem
quality_display_rune_paint_is_gem	Runes deal {0}% more Damage with Hits for each time they have been Improved	1	rune_paint_hit_damage_+%_final_per_rune_level,quality_display_rune_paint_is_gem
quality_display_sandstorm_swipe_is_gem	More collapse damage per additional stage@{0}%	1	sandstorm_swipe_storm_damage_+%_final_per_stage,quality_display_sandstorm_swipe_is_gem
quality_display_shield_wall_is_gem	{0:+d} to active Shield Wall Limit	1	base_number_of_shield_walls_allowed,quality_display_shield_wall_is_gem
quality_display_spear_puncture_is_gem	Maxmimum more damage from distance@{0}%	1	base_additional_damage_from_distance_+%_final,quality_display_spear_puncture_is_gem
quality_display_supercharged_slam_is_gem	{0:+d} maximum Stage	1	channelled_slam_max_stages,quality_display_supercharged_slam_is_gem
quality_display_swiftbrand_is_gem	Supported Skills have {0}% more Attached Duration	1	support_rapid_activation_brand_skill_only_primary_duration_+%_final,quality_display_swiftbrand_is_gem
quality_display_tornado_shot_is_gem	Copied Projectiles damage penalty@{0}%	1	tornado_shot_projectile_damage_+%_final,quality_display_tornado_shot_is_gem
quality_display_trinity_is_gem	{0:+d}% more Elemental Damage per 30 Affinity of any type	1	trinity_damage_+%_final_to_grant_per_50_resonance,quality_display_trinity_is_gem
quality_display_warding_steel_is_gem	Mitigated Physical damage stored (cap)@{0}% ({1})	2	warding_steel_gains_%_of_damage_from_mitigated_physical_damage,warding_steel_maximum_stored_mitigated_physical_damage,quality_display_warding_steel_is_gem
quality_stat_elemental_power_elemental_damage_+%_final_per_power_charge_is_gem	More Elemental Damage granted per Power Charge@{0}%	1	elemental_power_elemental_damage_+%_final_per_power_charge,quality_stat_elemental_power_elemental_damage_+%_final_per_power_charge_is_gem
quantity_of_items_dropped_by_maimed_enemies_+%	{0}% increased Quantity of Items Dropped by Slain Maimed Enemies	0	quantity_of_items_dropped_by_maimed_enemies_+%
quarterstaff_accuracy_rating_+%	{0}% increased Accuracy Rating with Quarterstaves	0	quarterstaff_accuracy_rating_+%
quarterstaff_attack_speed_+%	{0}% increased Attack Speed with Quarterstaves	0	quarterstaff_attack_speed_+%
quarterstaff_critical_strike_chance_+%	{0}% increased Critical Hit Chance with Quarterstaves	0	quarterstaff_critical_strike_chance_+%
quarterstaff_critical_strike_multiplier_+	{0}% increased Critical Damage Bonus with Quarterstaves	0	quarterstaff_critical_strike_multiplier_+
quarterstaff_damage_+%	{0}% increased Damage with Quarterstaves	0	quarterstaff_damage_+%
quarterstaff_daze_build_up_+%	{0}% increased Daze Buildup with Quarterstaves	0	quarterstaff_daze_build_up_+%
quarterstaff_hit_damage_freeze_multiplier_+%	{0}% increased Freeze Buildup with Quarterstaves	0	quarterstaff_hit_damage_freeze_multiplier_+%
quarterstaff_hit_damage_stun_multiplier_+%	{0}% increased Stun Buildup with Quarterstaves	0	quarterstaff_hit_damage_stun_multiplier_+%
quarterstaff_shock_chance_+%	{0}% increased chance to Shock with Quarterstaves	0	quarterstaff_shock_chance_+%
quarterstaff_skills_that_consume_power_charges_count_as_consuming_x_additional_power_charges	Quarterstaff Skills that consume Power Charges count as consuming an additional Power Charge	0	quarterstaff_skills_that_consume_power_charges_count_as_consuming_x_additional_power_charges
queens_demand_effect	Triggers either Flames of Judgement or Storm of Judgement,\nalternating between the two	0	queens_demand_effect
quick_dodge_added_cooldown_count	Dash has {0:+d} Cooldown Use	0	quick_dodge_added_cooldown_count
quick_dodge_travel_distance_+%	Dash travels {0}% increased distance	0	quick_dodge_travel_distance_+%
quick_guard_additional_physical_damage_reduction_%	Steelskin grants {0}% additional Physical Damage Reduction	0	quick_guard_additional_physical_damage_reduction_%
quick_guard_damage_absorb_limit	{0}% of Damage from Hits is taken from the Buff before your Life or Energy Shield\nBuff can take {1} Damage	1	quick_guard_damage_absorbed_%,quick_guard_damage_absorb_limit
quick_guard_damage_absorbed_%	{0}% of Damage from Hits is taken from the Buff before your Life or Energy Shield\nBuff can take {1} Damage	0	quick_guard_damage_absorbed_%,quick_guard_damage_absorb_limit
quicksilver_flasks_apply_to_nearby_allies	Quicksilver Flasks you Use also apply to nearby Allies	0	quicksilver_flasks_apply_to_nearby_allies
quiver_hellscaping_speed_+%	Quivers absorb {0}% more Corruption	0	quiver_hellscaping_speed_+%
quiver_mod_effect_+%	{0}% increased bonuses gained from Equipped Quiver	0	quiver_mod_effect_+%
quiver_projectiles_pierce_1_additional_target	Projectiles Pierce an additional Target	0	quiver_projectiles_pierce_1_additional_target
quiver_projectiles_pierce_2_additional_targets	Projectiles Pierce 2 additional Targets	0	quiver_projectiles_pierce_2_additional_targets
quiver_projectiles_pierce_3_additional_targets	Projectiles Pierce 3 additional Targets	0	quiver_projectiles_pierce_3_additional_targets
rage_cost_+%	{0}% increased Rage Cost of Skills	0	base_rage_cost_+%
rage_cost_efficiency_+%	{0}% increased Rage Cost Efficiency	0	base_rage_cost_efficiency_+%
rage_decay_speed_+%	Inherent loss of Rage is {0}% faster	0	rage_decay_speed_+%
rage_decay_speed_+%_per_10_tribute	Inherent loss of Rage is {0}% faster per 10 Tribute	0	rage_decay_speed_+%_per_10_tribute
rage_effects_doubled	Inherent effects from having Rage are Doubled	0	rage_effects_doubled
rage_effects_tripled	Inherent effects from having Rage are Tripled	0	rage_effects_tripled
rage_gained_on_life_flask_use	Gain {0} Rage when you use a Life Flask	0	rage_gained_on_life_flask_use
rage_generated_also_granted_to_allies_in_presence	Rage you gain is also granted to Allies in your Presence	0	rage_generated_also_granted_to_allies_in_presence
rage_grants_spell_damage_instead	Rage grants Spell damage instead of Attack damage	0	rage_grants_spell_damage_instead
rage_loss_delay_ms_+	Inherent Rage loss starts 1 second later	0	rage_loss_delay_ms_+
rage_loss_delay_recovery_rate_+%	{0}% faster start of inherent Rage loss	0	rage_loss_delay_recovery_rate_+%
rage_regeneration_per_minute	Regenerate {0} Rage per second	0	base_rage_regeneration_per_minute
rage_regeneration_rate_per_minute_%	Regenerate {0}% of your maximum Rage per second	0	base_rage_regeneration_rate_per_minute_%
rage_skip_consume_chance_%	Chance to gain Rage benefits without spending it@{0}%	0	rage_skip_consume_chance_%
rage_slash_damage_+%_final_per_amount_of_rage_sacrificed	Ragestorm deals {0}% more Damage per {1} Rage Sacrificed	0	rage_slash_damage_+%_final_per_amount_of_rage_sacrificed,rage_slash_rage_sacrifice_per_damage_bonus
rage_slash_maximum_vortices	Maximum {0} Ragestorm	0	rage_slash_maximum_vortices
rage_slash_radius_+_per_amount_of_rage_sacrificed	Ragestorm has {0:+d} to Radius per {1} Rage sacrificed	0	rage_slash_radius_+_per_amount_of_rage_sacrificed,rage_slash_rage_sacrifice_per_radius_bonus
rage_slash_rage_sacrifice_per_damage_bonus	Ragestorm deals {0}% more Damage per {1} Rage Sacrificed	1	rage_slash_damage_+%_final_per_amount_of_rage_sacrificed,rage_slash_rage_sacrifice_per_damage_bonus
rage_slash_rage_sacrifice_per_radius_bonus	Ragestorm has {0:+d} to Radius per {1} Rage sacrificed	1	rage_slash_radius_+_per_amount_of_rage_sacrificed,rage_slash_rage_sacrifice_per_radius_bonus
rage_slash_sacrifice_rage_%	Rage Vortex Sacrifices {0:+d}% of Rage	0	rage_slash_sacrifice_rage_%
rage_slash_vortex_attack_speed_+%_final	Ragestorm Hits {0}% more Frequently	0	rage_slash_vortex_attack_speed_+%_final
rage_vortex_area_of_effect_+%	{0}% increased Rage Vortex Area of Effect	0	rage_vortex_area_of_effect_+%
rage_vortex_damage_+%	{0}% increased Rage Vortex Damage	0	rage_vortex_damage_+%
ragestorm_movement_speed_+%	Ragestorm moves with {0}% increased speed	0	ragestorm_movement_speed_+%
raging_spirit_damage_+%	Summoned Raging Spirits deal {0}% increased Damage	0	raging_spirit_damage_+%
raging_spirits_always_ignite	Summoned Raging Spirits' Hits always Ignite	0	raging_spirits_always_ignite
raging_spirits_refresh_duration_on_hit_vs_unique_%_chance	Summoned Raging Spirits have {0}% chance to refresh their Duration when they Hit a Unique Enemy	0	raging_spirits_refresh_duration_on_hit_vs_unique_%_chance
raging_spirits_refresh_duration_when_they_kill_ignited_enemy	Summoned Raging Spirits refresh their Duration when they Kill an Ignited Enemy	0	raging_spirits_refresh_duration_when_they_kill_ignited_enemy
raider_nearby_enemies_accuracy_rating_+%_final_while_phasing	Nearby Enemies have {0}% more Accuracy Rating while you have Phasing	0	raider_nearby_enemies_accuracy_rating_+%_final_while_phasing
rain_hit_delay_ms	Target re-Hit interval @{0}s	0	rain_hit_delay_ms
rain_of_arrows_additional_sequence_chance_%	Rain of Arrows has {0}% chance to fire an additional sequence of arrows	0	rain_of_arrows_additional_sequence_chance_%
rain_of_arrows_additional_sequences	Fires an additional sequence of arrows	0	rain_of_arrows_additional_sequences
rain_of_arrows_arrow_speed_+%	Arrows fall {0}% faster	0	rain_of_arrows_arrow_speed_+%
rain_of_arrows_attack_speed_+%	{0}% increased Rain of Arrows Attack Speed	0	rain_of_arrows_attack_speed_+%
rain_of_arrows_damage_+%	{0}% increased Rain of Arrows Damage	0	rain_of_arrows_damage_+%
rain_of_arrows_delay_per_arrow	One arrow lands every {0} seconds	0	rain_of_arrows_delay_per_arrow
rain_of_arrows_projectile_count_multiplier_if_any_frenzy_charge_spent	More arrows fired if Frenzy Charge Consumed@{0}%	0	rain_of_arrows_projectile_count_multiplier_if_any_frenzy_charge_spent
rain_of_arrows_projectile_count_multiplier_per_frenzy_charge	More arrows fired if Frenzy Charge Consumed@{0}%	0	rain_of_arrows_projectile_count_multiplier_per_frenzy_charge
rain_of_arrows_radius_+%	{0}% increased Rain of Arrows Area of Effect	0	rain_of_arrows_radius_+%
rain_of_arrows_rain_of_arrows_additional_sequence_chance_%	Rain of Arrows has {0}% chance to fire an additional sequence of arrows	0	rain_of_arrows_rain_of_arrows_additional_sequence_chance_%
raise_shield_skill_inflicts_parry_for_duration_ms	Raise Shield inflicts Parried for {0} second on Hit	0	raise_shield_skill_inflicts_parry_for_duration_ms
raise_spectre_gem_level_+	{0:+d} to Level of all Raise Spectre Gems	0	raise_spectre_gem_level_+
raise_spectre_mana_cost_+%	{0}% increased Mana Cost of Raise Spectre	0	raise_spectre_mana_cost_+%
raise_zombie_does_not_use_corpses	Raise Zombie does not require a corpse	0	raise_zombie_does_not_use_corpses
raise_zombie_empowerment_effect_+%	{0}% increased effect of Empowerment on Raised Zombies	0	raise_zombie_empowerment_effect_+%
raise_zombie_gem_level_+	{0:+d} to Level of all Raise Zombie Gems	0	raise_zombie_gem_level_+
raised_zombie_%_chance_to_taunt	Raised Zombies have {0}% chance to Taunt Enemies on Hit	0	raised_zombie_%_chance_to_taunt
raised_zombies_are_usable_as_corpses_when_alive	Your Raised Zombies count as corpses	0	raised_zombies_are_usable_as_corpses_when_alive
raised_zombies_cover_in_ash_on_hit_%	Raised Zombies Cover Enemies in Ash on Hit	0	raised_zombies_cover_in_ash_on_hit_%
raised_zombies_fire_damage_%_of_maximum_life_taken_per_minute	Raised Zombies take {0}% of their Maximum Life per second as Fire Damage	0	raised_zombies_fire_damage_%_of_maximum_life_taken_per_minute
raised_zombies_have_avatar_of_fire	Raised Zombies have Avatar of Fire	0	raised_zombies_have_avatar_of_fire
rallying_cry_buff_effect_+%	{0}% increased Rallying Cry Buff Effect	0	rallying_cry_buff_effect_+%
rallying_cry_buff_effect_1%_per_3_stat_value	{0}% increased Rallying Cry Buff Effect	0	rallying_cry_buff_effect_1%_per_3_stat_value
rallying_cry_buff_effect_1%_per_5_stat_value	{0}% increased Rallying Cry Buff Effect	0	rallying_cry_buff_effect_1%_per_5_stat_value
rallying_cry_buff_effect_on_minions_+%_final	Buff has {0}% more Effect on your Minions	0	rallying_cry_buff_effect_on_minions_+%_final
rallying_cry_damage_+%_final_from_osm_per_nearby_ally	Exerted Attacks deal {0}% more Damage per affected Ally, to a maximum of 25%	0	rallying_cry_damage_+%_final_from_osm_per_nearby_ally
rallying_cry_duration_+%	{0}% increased Rallying Cry Duration	0	rallying_cry_duration_+%
rallying_cry_exerts_x_additional_attacks	Rallying Cry Exerts {0} additional Attack	0	rallying_cry_exerts_x_additional_attacks
rallying_cry_weapon_damage_%_for_allies_per_5_monster_power	Buff grants Added Attack Damage equal to {0}% of the Damage of your Main\nHand Weapon per 5 Power, up to a maximum of 20%	0	rallying_cry_weapon_damage_%_for_allies_per_5_monster_power
random_curse_on_hit_%	{0}% chance to Curse Enemies with a random Hex on Hit	0	random_curse_on_hit_%
random_curse_on_hit_%_against_uncursed_enemies	{0}% chance to Curse non-Cursed Enemies with a random Hex on Hit	0	random_curse_on_hit_%_against_uncursed_enemies
random_curse_when_hit_%_ignoring_curse_limit	{0}% chance to Curse Enemies which Hit you with a random Hex, ignoring Curse Limit	0	random_curse_when_hit_%_ignoring_curse_limit
random_freeze_duration_+%_up_to_%	DNT-UNUSED Freeze you inflict has up to {0}% increased duration, at random	0	random_freeze_duration_+%_up_to_%
random_projectile_direction	Projectiles are fired in random directions	0	random_projectile_direction
randomly_curse_self_on_skill_use	Inflicts a random Curse on you when you use Supported Skills, ignoring Curse limit	0	randomly_curse_self_on_skill_use
randomly_cursed_when_totems_die_curse_level	Inflicts a random Curse on you when your Totems die, ignoring Curse limit	0	randomly_cursed_when_totems_die_curse_level
ranged_weapon_physical_damage_+%	{0}% increased Physical Damage with Ranged Weapons	0	ranged_weapon_physical_damage_+%
ranger_hidden_ascendancy_non_damaging_elemental_ailment_effect_+%_final	{0}% more Magnitude of Non-Damaging Ailments you inflict	0	ranger_hidden_ascendancy_non_damaging_elemental_ailment_effect_+%_final
rapid_assault_%_chance_to_attach_additional_spear	Additional spearhead chance@{0}%	0	rapid_assault_%_chance_to_attach_additional_spear
rapid_assault_attached_spear_limit	Limit {0} Spearhead stuck in each Target	0	rapid_assault_attached_spear_limit
rapidshot_requiem_active_duration_ms	Requiem active time@{0}s	0	rapidshot_requiem_active_duration_ms
rapidshot_requiem_base_buff_count_requirement	Anguish required@{0}	0	rapidshot_requiem_base_buff_count_requirement
rapidshot_requiem_number_of_stacks_per_minute	Anguish accumulated per second@{0}	0	rapidshot_requiem_number_of_stacks_per_minute
rare_monster_chance_to_drop_currency_item_%	Rare Monsters in your Maps have {0}% chance to drop an additional Basic Currency Item	0	rare_monster_chance_to_drop_currency_item_%
rare_monster_chance_to_drop_quality_gem_%	Rare Monsters in your Maps have {0}% chance to drop an additional Gem with Quality	0	rare_monster_chance_to_drop_quality_gem_%
rare_monster_chance_to_drop_rare_armour_%	Rare Monsters in your Maps have {0}% chance to drop an additional Rare Armour Item	0	rare_monster_chance_to_drop_rare_armour_%
rare_monster_chance_to_drop_rare_jewellery_%	Rare Monsters in your Maps have {0}% chance to drop an additional Rare Jewellery Item	0	rare_monster_chance_to_drop_rare_jewellery_%
rare_monster_chance_to_drop_rare_weapon_%	Rare Monsters in your Maps have {0}% chance to drop an additional Rare Weapon	0	rare_monster_chance_to_drop_rare_weapon_%
rare_monster_mod_area_of_effect_+%_final	{0}% more Area of Effect	0	rare_monster_mod_area_of_effect_+%_final
rare_or_unique_monster_dropped_item_rarity_+%	{0}% increased Rarity of Items Dropped by Slain Rare or Unique Enemies	0	rare_or_unique_monster_dropped_item_rarity_+%
rarity_of_items_dropped_by_maimed_enemies_+%	{0}% increased Rarity of Items Dropped by Slain Maimed Enemies	0	rarity_of_items_dropped_by_maimed_enemies_+%
raven_maximum_life_+%	Ravens have {0}% increased maximum Life	0	base_raven_maximum_life_+%
real_weapon_attack_added_physical_damage_%_of_weapon_item_accuracy	Attacks using your Weapons have Added Physical Damage equal\nto {0}% of the Accuracy Rating on the Weapon	0	real_weapon_attack_added_physical_damage_%_of_weapon_item_accuracy
reap_debuff_deals_fire_damage_instead_of_physical_damage	Reap debuffs deal Fire Damage per second instead of Physical Damage per second	0	reap_debuff_deals_fire_damage_instead_of_physical_damage
reap_life_%_granted_on_death_with_debuff	Gain a Blood Charge if this Skill Hits Enemies and none of them Die\nLose a Blood Charge and Recover {1}% of maximum Life when an Enemy Dies while affected by this Skill's Debuff	1	lose_blood_scythe_charge_on_kill,reap_life_%_granted_on_death_with_debuff
reapply_enemy_shock_on_consuming_enemy_shock_chance_%	{0}% chance on Consuming a Shock on an Enemy to reapply it	0	reapply_enemy_shock_on_consuming_enemy_shock_chance_%
reave_additional_max_stacks	+{0} to maximum Stages	0	reave_additional_max_stacks
reave_area_of_effect_+%_final_per_stage	{0}% more Area of Effect for each stage	0	reave_area_of_effect_+%_final_per_stage
reave_attack_speed_per_reave_stack_+%	{0}% increased Attack Speed per Reave stack	0	reave_attack_speed_per_reave_stack_+%
reave_damage_+%	{0}% increased Reave Damage	0	reave_damage_+%
reave_radius_+%	{0}% increased Reave Radius	0	reave_radius_+%
reaver_enrage_base_life_%_degen_per_minute	Lose {0}% of maximum Life per second\n{1}% more Life loss each second	0	reaver_enrage_base_life_%_degen_per_minute,reaver_enrage_decay_rate_increase_+%_final
reaver_enrage_decay_rate_increase_+%_final	Lose {0}% of maximum Life per second\n{1}% more Life loss each second	1	reaver_enrage_base_life_%_degen_per_minute,reaver_enrage_decay_rate_increase_+%_final
recall_sigil_target_search_range_+%	Brand Recall grants {0}% increased Brand Attachment range to recalled Brands	0	recall_sigil_target_search_range_+%
receive_bleeding_chance_%_when_hit	{0}% chance to be inflicted with Bleeding when Hit	0	receive_bleeding_chance_%_when_hit
receive_bleeding_chance_%_when_hit_by_attack	{0}% chance to be inflicted with Bleeding when Hit by an Attack	0	receive_bleeding_chance_%_when_hit_by_attack
received_attack_hits_have_impale_chance_%	Attack Hits against you have {0}% chance to Impale	0	received_attack_hits_have_impale_chance_%
recharge_flasks_on_crit	Gain a Flask Charge when you deal a Critical Hit	0	recharge_flasks_on_crit
recharge_flasks_on_crit_while_affected_by_precision	Gain a Flask Charge when you deal a Critical Hit while affected by Precision	0	recharge_flasks_on_crit_while_affected_by_precision
reckoning_cooldown_speed_+%	Reckoning has {0}% increased Cooldown Recovery Rate	0	reckoning_cooldown_speed_+%
reckoning_damage_+%	{0}% increased Reckoning Damage	0	reckoning_damage_+%
recoup_%_elemental_damage_as_energy_shield	{0}% of Elemental Damage taken Recouped as Energy Shield	0	recoup_%_elemental_damage_as_energy_shield
recoup_%_of_damage_taken_by_your_totems_as_life	Recoup {}% of damage taken by your Totems as Life	0	recoup_%_of_damage_taken_by_your_totems_as_life
recoup_%_of_damage_taken_from_enemies_with_open_weakness_as_life	{0}% of damage taken from enemies with an Open Weakness Recouped as Life	0	recoup_%_of_damage_taken_from_enemies_with_open_weakness_as_life
